Date,Silver_Price,Open,High,Low,Volume,Change_Percent
2012-10-17,33,33,33,33,0.00K,0.84%
2012-10-16,33,33,33,33,0.01K,0.66%
2012-10-15,33,33,33,33,0.00K,-1.34%
2012-10-14,33,33,33,33,-,-1.44%
2012-10-12,34,34,34,34,0.00K,-1.21%
2012-10-11,34,34,34,34,0.00K,-0.08%
2012-10-10,34,34,34,34,0.03K,0.36%
2012-10-09,34,34,34,34,0.08K,-0.09%
2012-10-08,34,34,34,34,0.21K,-1.62%
2012-10-07,35,35,35,34,-,0.08%
2012-10-05,35,35,35,34,0.06K,-1.50%
2012-10-04,35,35,35,35,0.02K,1.18%
2012-10-03,35,35,35,34,0.03K,0.08%
2012-10-02,35,35,35,35,0.03K,-0.79%
2012-10-01,35,34,35,34,0.02K,1.57%
2012-09-30,34,35,35,34,-,-0.50%
2012-09-28,35,35,35,34,0.08K,-0.23%
2012-09-27,35,34,35,34,0.32K,2.10%
2012-09-26,34,34,34,34,0.04K,-0.01%
2012-09-25,34,34,34,34,0.05K,-0.10%
2012-09-24,34,34,34,34,0.13K,-1.63%
2012-09-23,34,35,35,34,-,-0.24%
2012-09-21,35,35,35,34,0.09K,-0.15%
2012-09-20,35,34,35,34,0.05K,0.29%
2012-09-19,35,35,35,35,0.08K,-0.36%
2012-09-18,35,34,35,34,0.09K,1.01%
2012-09-17,34,35,35,34,0.77K,-1.32%
2012-09-16,35,35,35,35,-,0.45%
2012-09-14,35,35,35,34,0.23K,-0.33%
2012-09-13,35,33,35,33,0.14K,4.46%
2012-09-12,33,34,34,33,0.05K,-0.82%
2012-09-11,34,34,34,33,0.08K,-0.19%
2012-09-10,34,34,34,33,0.19K,-0.34%
2012-09-09,34,34,34,34,-,0.17%
2012-09-07,34,33,34,32,0.12K,3.11%
2012-09-06,33,32,33,32,0.52K,1.08%
2012-09-05,32,32,32,32,0.37K,-0.23%
2012-09-04,32,32,32,32,0.33K,0.51%
2012-09-03,32,32,32,32,-,1.67%
2012-09-02,32,32,32,32,-,0.91%
2012-08-31,31,30,32,30,0.86K,3.30%
2012-08-30,30,31,31,30,14.49K,-1.50%
2012-08-29,31,31,31,31,0.01K,-0.12%
2012-08-28,31,31,31,31,0.01K,-0.55%
2012-08-27,31,31,31,31,0.09K,0.30%
2012-08-26,31,31,31,31,-,1.11%
2012-08-24,31,30,31,30,0.03K,0.52%
2012-08-23,30,31,31,30,0.03K,3.04%
2012-08-22,30,30,30,29,-,0.44%
2012-08-21,29,29,29,29,0.02K,2.92%
2012-08-20,29,28,29,28,0.03K,1.82%
2012-08-19,28,28,28,28,-,0.29%
2012-08-17,28,28,28,28,0.01K,-0.74%
2012-08-16,28,28,28,28,0.04K,1.44%
2012-08-15,28,28,28,28,0.04K,0.18%
2012-08-14,28,28,28,28,0.02K,-0.01%
2012-08-13,28,28,28,28,0.00K,-1.17%
2012-08-12,28,28,28,28,-,0.12%
2012-08-10,28,28,28,28,0.00K,-0.12%
2012-08-09,28,28,28,28,0.01K,0.08%
2012-08-08,28,28,28,28,-,-0.03%
2012-08-07,28,28,28,28,0.01K,0.80%
2012-08-06,28,28,28,28,0.00K,0.36%
2012-08-05,28,28,28,28,-,-0.13%
2012-08-03,28,28,28,28,0.00K,3.00%
2012-08-02,27,27,27,27,0.03K,-1.95%
2012-08-01,28,27,27,27,0.04K,-1.36%
2012-07-31,28,28,28,28,0.03K,-0.42%
2012-07-30,28,28,28,28,0.10K,1.35%
2012-07-29,28,28,28,28,-,0.60%
2012-07-27,27,27,27,27,0.11K,0.17%
2012-07-26,27,28,28,28,0.04K,-0.05%
2012-07-25,27,27,27,27,0.01K,2.44%
2012-07-24,27,27,27,27,0.10K,-0.85%
2012-07-23,27,27,27,27,0.06K,-0.62%
2012-07-22,27,27,27,27,-,-0.33%
2012-07-20,27,27,27,27,0.02K,0.31%
2012-07-19,27,27,27,27,0.02K,0.45%
2012-07-18,27,27,27,27,0.05K,-0.81%
2012-07-17,27,27,27,27,1.10K,-0.02%
2012-07-16,27,27,27,27,0.18K,-0.30%
2012-07-15,27,27,27,27,-,0.12%
2012-07-13,27,27,27,27,0.09K,0.77%
2012-07-12,27,27,27,26,0.06K,0.52%
2012-07-11,27,27,27,27,0.19K,0.54%
2012-07-10,27,27,28,27,0.35K,-2.04%
2012-07-09,27,27,27,27,0.27K,1.65%
2012-07-08,27,27,27,27,-,0.28%
2012-07-06,27,28,28,27,0.26K,-2.71%
2012-07-05,28,28,28,27,0.36K,-1.77%
2012-07-04,28,28,28,28,-,-0.38%
2012-07-03,28,27,28,27,0.19K,2.82%
2012-07-02,27,27,28,27,0.50K,-0.19%
2012-07-01,28,27,28,27,-,-0.22%
2012-06-29,28,26,28,26,2.01K,5.08%
2012-06-28,26,27,27,26,23.94K,-2.58%
2012-06-27,27,27,27,27,0.00K,-0.36%
2012-06-26,27,27,27,27,0.00K,-1.75%
2012-06-25,28,27,27,27,0.02K,3.08%
2012-06-24,27,27,27,27,-,0.15%
2012-06-22,27,27,27,27,0.16K,-0.66%
2012-06-21,27,28,28,27,0.01K,-5.46%
2012-06-20,28,28,29,28,0.01K,0.07%
2012-06-19,28,28,28,28,0.02K,-1.06%
2012-06-18,29,28,29,28,0.01K,0.28%
2012-06-17,29,29,29,28,-,-0.52%
2012-06-15,29,29,29,29,0.00K,1.17%
2012-06-14,28,29,29,28,0.01K,-1.85%
2012-06-13,29,29,29,29,0.01K,-0.03%
2012-06-12,29,28,29,28,0.00K,1.18%
2012-06-11,29,29,29,29,0.02K,-1.08%
2012-06-10,29,29,29,29,-,1.61%
2012-06-08,28,28,28,28,0.02K,-0.20%
2012-06-07,29,29,29,29,0.01K,-3.25%
2012-06-06,29,29,29,29,0.01K,3.83%
2012-06-05,28,28,28,28,0.03K,1.42%
2012-06-04,28,28,28,28,0.01K,-1.17%
2012-06-03,28,29,29,28,-,-0.61%
2012-06-01,28,28,29,27,0.04K,2.73%
2012-05-31,28,28,28,28,0.17K,-0.79%
2012-05-30,28,28,28,27,0.07K,0.70%
2012-05-29,28,28,28,28,0.02K,-2.14%
2012-05-28,28,29,29,28,-,-0.74%
2012-05-27,29,29,29,29,-,0.76%
2012-05-25,28,28,28,28,0.02K,0.81%
2012-05-24,28,28,28,28,0.05K,2.30%
2012-05-23,28,28,28,27,0.06K,-2.33%
2012-05-22,28,28,29,28,0.04K,-0.49%
2012-05-21,28,28,29,28,0.01K,-1.40%
2012-05-20,29,29,29,29,-,0.04%
2012-05-18,29,28,29,28,0.10K,2.49%
2012-05-17,28,27,28,27,0.07K,3.04%
2012-05-16,27,28,28,27,0.01K,-3.15%
2012-05-15,28,28,28,28,0.02K,-0.94%
2012-05-14,28,28,28,28,0.03K,-1.65%
2012-05-13,29,29,29,29,-,-0.23%
2012-05-11,29,29,29,28,0.02K,-0.95%
2012-05-10,29,29,29,29,0.05K,-0.21%
2012-05-09,29,29,29,29,0.08K,-0.74%
2012-05-08,29,30,30,29,0.10K,-2.19%
2012-05-07,30,30,30,30,0.03K,-0.27%
2012-05-06,30,30,30,30,-,-0.75%
2012-05-04,30,30,30,30,0.05K,1.41%
2012-05-03,30,30,30,30,0.11K,-2.07%
2012-05-02,31,31,31,30,0.31K,-0.92%
2012-05-01,31,31,31,31,0.87K,-0.26%
2012-04-30,31,31,31,31,2.41K,-1.34%
2012-04-29,31,31,31,31,-,0.11%
2012-04-27,31,31,31,31,22.06K,0.46%
2012-04-26,31,31,31,31,-,2.81%
2012-04-25,30,31,31,31,0.00K,-1.27%
2012-04-24,31,31,31,31,0.02K,0.70%
2012-04-23,31,32,32,31,0.01K,-3.71%
2012-04-22,32,32,32,32,-,0.18%
2012-04-20,32,32,32,32,-,-0.40%
2012-04-19,32,31,32,31,0.01K,0.93%
2012-04-18,31,32,32,31,0.04K,-0.59%
2012-04-17,32,32,32,32,-,0.96%
2012-04-16,31,31,31,31,0.07K,-0.15%
2012-04-15,31,31,31,31,-,0.10%
2012-04-13,31,31,31,31,0.03K,-3.49%
2012-04-12,33,32,32,32,0.13K,3.19%
2012-04-11,32,32,32,32,-,-0.50%
2012-04-10,32,32,32,32,0.01K,0.50%
2012-04-09,32,32,32,32,-,-1.13%
2012-04-08,32,32,32,32,-,0.50%
2012-04-05,32,31,32,31,0.01K,2.21%
2012-04-04,31,31,31,31,-,-6.68%
2012-04-03,33,33,33,33,0.01K,0.50%
2012-04-02,33,33,33,33,0.02K,1.91%
2012-04-01,32,32,33,32,-,-0.02%
2012-03-30,32,32,32,32,0.00K,1.54%
2012-03-29,32,32,32,32,0.02K,0.51%
2012-03-28,32,32,32,32,0.05K,-2.41%
2012-03-27,33,33,33,33,0.10K,-0.38%
2012-03-26,33,32,33,32,0.04K,1.08%
2012-03-25,32,32,32,32,-,0.40%
2012-03-23,32,32,32,32,0.04K,2.97%
2012-03-22,31,32,32,31,0.12K,-2.73%
2012-03-21,32,32,32,32,0.02K,1.24%
2012-03-20,32,32,32,32,0.07K,-3.40%
2012-03-19,33,33,33,32,0.03K,1.04%
2012-03-18,33,33,33,32,-,0.04%
2012-03-16,33,32,33,32,0.01K,-0.37%
2012-03-15,33,32,32,32,0.08K,1.70%
2012-03-14,32,33,33,32,0.07K,-4.16%
2012-03-13,34,34,34,33,0.06K,0.51%
2012-03-12,33,34,34,33,0.20K,-2.76%
2012-03-11,34,34,34,34,-,0.43%
2012-03-09,34,34,34,33,0.08K,1.14%
2012-03-08,34,34,34,33,0.12K,0.73%
2012-03-07,34,33,33,33,0.20K,2.45%
2012-03-06,33,34,34,32,0.50K,-2.70%
2012-03-05,34,35,35,34,0.79K,-3.22%
2012-03-04,35,35,35,35,-,0.84%
2012-03-02,34,36,36,34,0.52K,-3.17%
2012-03-01,36,35,36,35,1.13K,2.97%
2012-02-29,35,37,37,34,4.32K,-6.88%
2012-02-28,37,35,37,35,26.15K,4.57%
2012-02-27,36,35,36,35,0.04K,0.02%
2012-02-26,36,36,36,35,-,0.50%
2012-02-24,35,35,36,35,0.02K,-0.60%
2012-02-23,36,34,35,34,0.07K,3.81%
2012-02-22,34,34,34,34,0.04K,-0.51%
2012-02-21,34,34,34,34,0.04K,2.70%
2012-02-20,34,34,34,33,-,-0.28%
2012-02-19,34,33,34,33,-,1.21%
2012-02-17,33,34,34,33,0.05K,-0.46%
2012-02-16,33,33,33,33,0.05K,-0.10%
2012-02-15,33,34,34,33,0.10K,0.18%
2012-02-14,33,34,34,34,0.06K,-1.10%
2012-02-13,34,34,34,34,0.12K,-0.32%
2012-02-12,34,34,34,34,-,0.68%
2012-02-10,34,34,34,33,0.09K,-0.91%
2012-02-09,34,34,34,34,0.04K,0.63%
2012-02-08,34,34,34,34,0.02K,-1.44%
2012-02-07,34,33,34,33,0.05K,1.31%
2012-02-06,34,34,34,33,0.08K,0.22%
2012-02-05,34,34,34,34,-,-0.23%
2012-02-03,34,34,34,34,0.12K,-1.25%
2012-02-02,34,34,34,34,0.14K,1.10%
2012-02-01,34,33,34,33,0.09K,1.64%
2012-01-31,33,34,34,33,0.12K,-0.79%
2012-01-30,33,33,33,33,0.06K,-1.21%
2012-01-29,34,34,34,34,-,0.48%
2012-01-27,34,34,34,33,-,0.13%
2012-01-26,34,33,33,33,0.01K,1.84%
2012-01-25,33,32,33,32,0.10K,3.64%
2012-01-24,32,32,32,32,0.04K,-0.94%
2012-01-23,32,33,33,32,0.09K,1.38%
2012-01-22,32,32,32,32,-,0.46%
2012-01-20,32,31,32,31,0.08K,3.82%
2012-01-19,30,30,30,30,0.01K,-0.10%
2012-01-18,31,30,30,30,0.21K,1.36%
2012-01-17,30,31,31,30,0.06K,0.59%
2012-01-16,30,30,30,29,-,0.49%
2012-01-15,30,30,30,30,-,0.99%
2012-01-13,29,30,30,30,0.09K,-1.99%
2012-01-12,30,31,31,30,0.07K,0.78%
2012-01-11,30,30,30,30,0.15K,0.25%
2012-01-10,30,30,30,30,0.10K,3.60%
2012-01-09,29,29,29,29,0.06K,-0.34%
2012-01-08,29,29,29,29,-,0.68%
2012-01-06,29,29,29,29,0.08K,-2.09%
2012-01-05,29,29,29,29,0.03K,0.70%
2012-01-04,29,29,30,29,0.07K,-1.59%
2012-01-03,30,28,30,28,0.14K,4.88%
2012-01-02,28,28,28,28,-,1.02%
2011-12-30,28,27,28,27,0.18K,2.20%
2011-12-29,27,27,28,26,0.17K,0.30%
2011-12-28,27,29,29,27,0.01K,-5.24%
2011-12-27,29,29,29,29,0.01K,-1.36%
2011-12-26,29,29,29,29,-,0.01%
2011-12-25,29,29,29,29,-,0.15%
2011-12-23,29,29,29,29,0.05K,0.16%
2011-12-22,29,29,29,29,0.01K,-0.67%
2011-12-21,29,30,30,29,0.03K,-1.01%
2011-12-20,29,29,29,29,0.04K,2.34%
2011-12-19,29,30,30,29,0.09K,-2.98%
2011-12-18,30,30,30,30,-,0.31%
2011-12-16,30,30,30,29,0.06K,1.33%
2011-12-15,29,29,29,29,0.08K,1.19%
2011-12-14,29,31,31,29,0.09K,-7.42%
2011-12-13,31,31,31,30,0.10K,0.84%
2011-12-12,31,32,32,31,0.22K,-3.92%
2011-12-11,32,32,32,32,-,0.08%
2011-12-09,32,32,32,32,0.11K,2.24%
2011-12-08,31,33,33,31,0.16K,-3.34%
2011-12-07,33,33,33,32,0.21K,-0.36%
2011-12-06,33,32,32,32,0.19K,1.13%
2011-12-05,32,33,33,32,0.40K,-1.95%
2011-12-04,33,33,33,33,-,1.00%
2011-12-02,33,33,34,32,0.30K,-0.23%
2011-12-01,33,33,33,32,0.63K,-0.11%
2011-11-30,33,32,33,31,2.43K,2.76%
2011-11-29,32,32,32,31,16.52K,-0.95%
2011-11-28,32,32,32,32,0.00K,1.74%
2011-11-27,32,31,32,31,-,1.93%
2011-11-25,31,31,31,31,0.01K,-2.06%
2011-11-24,32,32,32,31,-,-0.69%
2011-11-23,32,32,32,32,0.00K,-3.24%
2011-11-22,33,32,33,32,0.02K,5.90%
2011-11-21,31,31,31,31,0.00K,-3.26%
2011-11-20,32,32,32,32,-,-0.77%
2011-11-18,32,32,32,32,-,2.92%
2011-11-17,31,32,32,31,0.01K,-6.86%
2011-11-16,34,34,34,34,0.00K,-1.84%
2011-11-15,34,35,35,35,0.00K,1.28%
2011-11-14,34,34,34,34,-,-2.39%
2011-11-13,35,35,35,35,-,0.51%
2011-11-11,35,35,35,35,-,1.69%
2011-11-10,34,35,35,34,0.01K,-0.74%
2011-11-09,34,35,35,35,0.05K,-2.25%
2011-11-08,35,35,35,35,0.07K,0.93%
2011-11-07,35,34,35,34,0.11K,1.60%
2011-11-06,34,34,34,34,-,0.57%
2011-11-04,34,34,34,34,0.04K,-1.21%
2011-11-03,34,34,35,34,0.02K,1.65%
2011-11-02,34,33,33,33,0.01K,3.69%
2011-11-01,33,33,33,33,0.01K,-4.70%
2011-10-31,34,34,34,34,0.06K,-2.75%
2011-10-30,35,35,35,35,-,0.11%
2011-10-28,35,35,35,35,0.06K,0.50%
2011-10-27,35,34,35,34,0.01K,5.42%
2011-10-26,33,34,34,33,0.01K,0.78%
2011-10-25,33,33,33,33,0.03K,4.47%
2011-10-24,32,31,32,31,0.00K,0.44%
2011-10-23,31,31,32,31,-,0.99%
2011-10-21,31,31,31,31,0.00K,3.00%
2011-10-20,30,30,30,30,0.01K,-3.15%
2011-10-19,31,32,32,31,0.06K,-1.73%
2011-10-18,32,31,31,31,0.03K,0.03%
2011-10-17,32,32,32,32,0.01K,-1.53%
2011-10-16,32,32,32,32,-,0.45%
2011-10-14,32,32,32,32,0.03K,1.60%
2011-10-13,32,32,32,32,0.00K,-3.42%
2011-10-12,33,33,32,33,-,2.47%
2011-10-11,32,32,32,32,0.01K,0.06%
2011-10-10,32,32,32,32,0.06K,0.82%
2011-10-09,32,31,32,31,-,2.35%
2011-10-07,31,32,33,31,0.06K,-3.17%
2011-10-06,32,30,32,30,0.01K,5.45%
2011-10-05,30,29,30,28,0.18K,1.75%
2011-10-04,30,31,31,29,0.04K,-3.11%
2011-10-03,31,30,31,30,0.03K,1.09%
2011-10-02,30,30,31,30,-,1.25%
2011-09-30,30,30,30,30,0.01K,-1.41%
2011-09-29,30,30,31,29,0.09K,1.29%
2011-09-28,30,32,32,31,0.13K,-4.48%
2011-09-27,31,30,33,30,0.12K,5.25%
2011-09-26,30,31,31,27,0.14K,-2.33%
2011-09-25,31,31,31,29,-,1.97%
2011-09-23,30,36,37,30,0.29K,-17.75%
2011-09-22,37,40,40,36,0.15K,-9.60%
2011-09-21,40,40,40,40,0.08K,0.85%
2011-09-20,40,40,40,39,0.12K,2.48%
2011-09-19,39,41,41,39,0.05K,-3.98%
2011-09-18,41,41,41,41,-,-0.13%
2011-09-16,41,39,41,39,0.05K,3.37%
2011-09-15,39,41,41,39,0.26K,-2.51%
2011-09-14,40,41,41,40,0.34K,-1.59%
2011-09-13,41,41,41,40,0.15K,2.39%
2011-09-12,40,41,41,40,0.20K,-3.24%
2011-09-11,42,41,42,41,-,-0.16%
2011-09-09,42,42,42,41,0.23K,-2.13%
2011-09-08,42,42,43,42,0.26K,2.18%
2011-09-07,42,42,42,41,0.30K,-0.59%
2011-09-06,42,43,43,42,0.42K,-2.90%
2011-09-05,43,43,43,42,-,-0.51%
2011-09-04,43,43,43,43,-,0.62%
2011-09-02,43,42,43,42,0.70K,3.71%
2011-09-01,41,42,42,41,1.24K,-0.52%
2011-08-31,42,41,42,41,2.30K,0.73%
2011-08-30,41,41,42,40,19.00K,2.11%
2011-08-29,41,41,41,41,-,-1.90%
2011-08-28,41,42,42,41,-,0.93%
2011-08-26,41,41,41,40,-,0.51%
2011-08-25,41,41,41,41,-,4.04%
2011-08-24,39,41,41,41,0.05K,-7.39%
2011-08-23,42,44,44,42,0.09K,-2.40%
2011-08-22,43,44,44,43,0.02K,-0.92%
2011-08-21,44,43,44,43,-,3.05%
2011-08-19,42,42,42,42,0.00K,4.28%
2011-08-18,41,41,41,41,-,0.84%
2011-08-17,40,40,40,40,0.00K,1.33%
2011-08-16,40,40,40,39,0.31K,1.33%
2011-08-15,39,39,39,39,0.00K,0.81%
2011-08-14,39,39,39,39,-,-0.30%
2011-08-12,39,39,39,39,0.10K,1.15%
2011-08-11,39,38,39,38,0.25K,-1.70%
2011-08-10,39,38,39,38,0.02K,3.82%
2011-08-09,38,39,39,37,0.03K,-3.80%
2011-08-08,39,39,40,39,0.03K,0.38%
2011-08-07,39,39,39,38,-,2.69%
2011-08-05,38,39,39,38,0.03K,-3.10%
2011-08-04,39,42,42,39,0.08K,-5.58%
2011-08-03,42,41,42,41,0.06K,4.16%
2011-08-02,40,40,41,40,0.03K,1.99%
2011-08-01,39,40,40,39,0.05K,-1.19%
2011-07-31,40,39,40,39,-,-0.80%
2011-07-29,40,39,40,39,0.07K,0.79%
2011-07-28,40,40,40,39,0.14K,-1.91%
2011-07-27,41,41,41,41,0.05K,-0.34%
2011-07-26,41,40,41,40,0.22K,0.84%
2011-07-25,40,40,41,40,0.10K,-0.24%
2011-07-24,40,40,41,40,-,0.85%
2011-07-22,40,39,40,39,0.08K,3.02%
2011-07-21,39,40,40,39,0.06K,-1.54%
2011-07-20,40,39,40,38,0.14K,-1.65%
2011-07-19,40,40,41,39,0.67K,-0.30%
2011-07-18,40,40,41,40,0.55K,1.48%
2011-07-17,40,39,40,39,-,1.74%
2011-07-15,39,38,39,38,0.23K,0.97%
2011-07-14,39,39,39,38,0.37K,1.42%
2011-07-13,38,36,38,36,0.38K,7.07%
2011-07-12,36,36,36,35,0.28K,-0.17%
2011-07-11,36,37,37,36,0.31K,-2.75%
2011-07-10,37,37,37,36,-,0.44%
2011-07-08,37,36,37,36,0.28K,0.02%
2011-07-07,37,36,37,36,0.21K,1.72%
2011-07-06,36,35,36,35,1.41K,1.44%
2011-07-05,35,34,36,34,1.25K,3.83%
2011-07-04,34,34,34,34,-,-0.12%
2011-07-03,34,34,34,34,-,1.32%
2011-07-01,34,35,35,33,1.80K,-3.21%
2011-06-30,35,35,35,34,2.96K,0.18%
2011-06-29,35,34,35,34,33.62K,3.32%
2011-06-28,34,34,34,34,0.01K,0.16%
2011-06-27,34,34,34,34,0.01K,-1.85%
2011-06-26,34,34,34,34,-,-1.24%
2011-06-24,35,35,35,35,0.01K,-1.04%
2011-06-23,35,36,36,35,0.01K,-4.71%
2011-06-22,37,36,37,36,0.02K,0.99%
2011-06-21,36,36,37,36,0.02K,0.85%
2011-06-20,36,36,36,36,0.01K,0.24%
2011-06-19,36,36,36,36,-,0.67%
2011-06-17,36,35,36,35,0.01K,0.52%
2011-06-16,36,36,36,35,0.01K,0.42%
2011-06-15,35,36,36,35,0.02K,-0.01%
2011-06-14,35,35,35,35,0.02K,1.94%
2011-06-13,35,36,36,35,0.04K,-3.67%
2011-06-12,36,36,36,36,-,-0.73%
2011-06-10,36,38,38,36,0.02K,-2.93%
2011-06-09,37,37,37,37,0.05K,2.20%
2011-06-08,37,37,37,36,0.02K,-1.14%
2011-06-07,37,37,37,37,0.15K,0.72%
2011-06-06,37,37,37,37,0.10K,0.80%
2011-06-05,36,36,36,36,-,0.82%
2011-06-03,36,36,36,35,0.44K,-0.04%
2011-06-02,36,37,37,36,0.19K,-3.95%
2011-06-01,38,38,38,36,0.44K,-1.60%
2011-05-31,38,38,39,38,0.06K,0.18%
2011-05-30,38,38,38,38,-,0.04%
2011-05-29,38,38,38,38,-,0.96%
2011-05-27,38,37,38,37,0.35K,1.42%
2011-05-26,37,38,39,37,0.19K,-0.83%
2011-05-25,38,37,38,37,0.15K,4.21%
2011-05-24,36,35,37,35,0.10K,3.50%
2011-05-23,35,35,35,34,0.04K,-1.40%
2011-05-22,35,35,35,35,-,0.90%
2011-05-20,35,35,35,34,0.07K,0.44%
2011-05-19,35,35,36,35,0.06K,-0.48%
2011-05-18,35,34,35,34,0.03K,4.80%
2011-05-17,33,34,34,33,0.02K,-1.88%
2011-05-16,34,35,35,34,0.09K,-2.82%
2011-05-15,35,35,35,35,-,0.31%
2011-05-13,35,34,36,34,0.30K,0.63%
2011-05-12,35,35,35,33,0.13K,-2.02%
2011-05-11,36,39,39,35,0.33K,-7.72%
2011-05-10,38,38,39,38,0.17K,3.69%
2011-05-09,37,36,38,36,0.28K,3.56%
2011-05-08,36,36,36,35,-,1.56%
2011-05-06,35,35,36,34,0.48K,-2.62%
2011-05-05,36,39,40,34,0.96K,-8.00%
2011-05-04,39,42,42,39,0.99K,-7.50%
2011-05-03,43,44,45,41,1.68K,-7.60%
2011-05-02,46,48,48,42,3.94K,5.33%
2011-05-01,44,48,48,42,-,-9.96%
2011-04-29,49,48,49,48,3.98K,2.24%
2011-04-28,48,48,50,47,40.53K,3.39%
2011-04-27,46,45,46,45,0.03K,2.01%
2011-04-26,45,46,46,45,0.08K,-4.44%
2011-04-25,47,47,49,46,0.08K,-1.23%
2011-04-24,48,47,48,47,-,2.40%
2011-04-22,47,47,47,47,-,1.21%
2011-04-21,46,45,46,45,0.06K,3.59%
2011-04-20,44,45,45,45,0.07K,1.24%
2011-04-19,44,43,43,43,0.01K,2.24%
2011-04-18,43,43,43,43,0.03K,-0.73%
2011-04-17,43,43,43,43,-,1.66%
2011-04-15,43,43,43,43,0.01K,2.17%
2011-04-14,42,41,42,41,0.02K,3.54%
2011-04-13,40,40,41,40,0.01K,0.44%
2011-04-12,40,40,41,40,0.02K,-1.34%
2011-04-11,41,41,42,40,0.02K,-1.46%
2011-04-10,41,41,41,41,-,1.50%
2011-04-08,41,40,41,40,0.07K,2.68%
2011-04-07,40,40,40,39,0.05K,0.40%
2011-04-06,39,40,40,39,0.03K,0.53%
2011-04-05,39,39,39,38,0.05K,1.80%
2011-04-04,38,38,39,38,0.02K,1.26%
2011-04-03,38,38,38,38,-,0.71%
2011-04-01,38,38,38,37,0.05K,-0.36%
2011-03-31,38,37,38,37,0.06K,0.99%
2011-03-30,38,37,38,37,0.22K,1.42%
2011-03-29,37,37,37,37,0.06K,-0.32%
2011-03-28,37,37,37,36,0.20K,-0.21%
2011-03-27,37,37,37,37,-,0.32%
2011-03-25,37,37,38,37,0.08K,-0.88%
2011-03-24,37,37,38,37,0.49K,0.50%
2011-03-23,37,36,37,36,0.32K,2.57%
2011-03-22,36,36,36,36,0.27K,0.75%
2011-03-21,36,36,36,36,0.11K,0.94%
2011-03-20,36,35,36,35,-,1.73%
2011-03-18,35,35,35,35,0.06K,2.34%
2011-03-17,34,34,35,34,0.24K,-0.61%
2011-03-16,34,34,35,34,0.24K,1.04%
2011-03-15,34,36,36,34,0.53K,-4.77%
2011-03-14,36,36,36,36,1.00K,-1.34%
2011-03-13,36,36,37,36,-,1.05%
2011-03-11,36,35,36,34,0.23K,2.48%
2011-03-10,35,36,36,35,0.16K,-2.72%
2011-03-09,36,36,36,36,0.44K,1.09%
2011-03-08,36,36,36,36,0.66K,-0.56%
2011-03-07,36,36,37,36,0.74K,-0.10%
2011-03-06,36,36,36,36,-,1.62%
2011-03-04,35,34,36,34,0.65K,2.93%
2011-03-03,34,35,35,34,0.53K,-1.47%
2011-03-02,35,35,35,34,0.91K,1.19%
2011-03-01,34,34,35,34,1.74K,1.81%
2011-02-28,34,33,34,33,4.51K,0.86%
2011-02-27,34,33,34,33,-,1.88%
2011-02-25,33,32,33,32,37.64K,-0.85%
2011-02-24,33,34,34,34,0.01K,-0.37%
2011-02-23,33,33,34,33,0.02K,1.33%
2011-02-22,33,33,34,33,0.03K,-3.56%
2011-02-21,34,33,34,33,-,4.05%
2011-02-20,33,33,33,33,-,1.40%
2011-02-18,32,32,33,32,0.08K,2.30%
2011-02-17,32,31,31,31,0.04K,3.08%
2011-02-16,31,31,31,31,0.01K,-0.21%
2011-02-15,31,31,31,31,0.01K,0.54%
2011-02-14,31,30,30,30,0.04K,2.21%
2011-02-13,30,30,30,30,-,-0.41%
2011-02-11,30,30,30,30,0.00K,-0.33%
2011-02-10,30,30,30,30,0.06K,-0.60%
2011-02-09,30,30,30,30,0.23K,0.01%
2011-02-08,30,30,30,30,0.00K,3.15%
2011-02-07,29,29,29,29,0.00K,1.13%
2011-02-06,29,29,29,29,-,-0.15%
2011-02-04,29,29,29,29,0.02K,1.15%
2011-02-03,29,28,29,28,0.04K,1.53%
2011-02-02,28,28,29,28,0.02K,-0.79%
2011-02-01,29,28,29,28,0.12K,1.24%
2011-01-31,28,28,28,28,0.04K,-0.48%
2011-01-30,28,28,28,28,-,1.35%
2011-01-28,28,27,28,27,0.06K,3.29%
2011-01-27,27,28,28,27,0.02K,-0.32%
2011-01-26,27,27,27,27,0.05K,1.20%
2011-01-25,27,27,27,27,0.08K,-1.86%
2011-01-24,27,27,28,27,0.17K,-1.03%
2011-01-23,28,27,28,27,-,0.68%
2011-01-21,27,27,27,27,0.05K,-0.16%
2011-01-20,27,29,29,27,0.08K,-4.63%
2011-01-19,29,29,29,29,0.01K,-0.38%
2011-01-18,29,28,29,28,0.09K,2.06%
2011-01-17,28,29,29,28,-,-1.11%
2011-01-16,29,29,29,28,-,1.15%
2011-01-14,28,29,29,28,0.07K,-3.22%
2011-01-13,29,29,29,29,0.01K,-0.95%
2011-01-12,30,30,30,30,0.04K,0.14%
2011-01-11,29,30,30,29,0.02K,2.21%
2011-01-10,29,29,29,29,0.01K,0.04%
2011-01-09,29,29,29,29,-,0.62%
2011-01-07,29,29,29,28,0.10K,-1.54%
2011-01-06,29,29,29,29,0.20K,-0.22%
2011-01-05,29,30,30,29,0.12K,-1.08%
2011-01-04,29,30,30,29,0.05K,-5.16%
2011-01-03,31,31,31,31,0.05K,0.90%
2011-01-02,31,31,31,31,-,-0.30%
2010-12-31,31,31,31,31,0.02K,1.38%
2010-12-30,30,31,31,30,0.20K,-0.62%
2010-12-29,31,30,31,30,0.03K,1.26%
